algorithm,scenario,service,users,column,start_time,end_time,avg_cpu_usage,avg_memory_usage,execution_time
BIRCH,scenario_B,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 16:05:02.304456,2024-08-28 16:05:03.336856,0.0,726.796875,0 days 00:00:01.032400
iforest,scenario_B,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 16:05:04.072870,2024-08-28 16:05:05.168689,0.0,728.9453125,0 days 00:00:01.095819
knn,scenario_B,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 16:05:05.701398,2024-08-28 16:05:06.866641,0.0,727.0703125,0 days 00:00:01.165243
lof,scenario_B,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 16:05:07.300785,2024-08-28 16:05:08.382339,0.0,727.41015625,0 days 00:00:01.081554
svm,scenario_B,ts-order-service,1000,ts-rebook-mongo_energy,2024-08-28 16:05:08.824776,2024-08-28 16:05:10.197582,0.0,727.08203125,0 days 00:00:01.372806
BIRCH,scenario_B,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 16:05:10.197582,2024-08-28 16:05:11.249143,0.0,727.08203125,0 days 00:00:01.051561
iforest,scenario_B,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 16:05:11.779067,2024-08-28 16:05:12.877882,0.0,728.5078125,0 days 00:00:01.098815
knn,scenario_B,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 16:05:13.360351,2024-08-28 16:05:14.509947,0.0,727.0703125,0 days 00:00:01.149596
lof,scenario_B,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 16:05:15.242188,2024-08-28 16:05:16.342181,0.0,727.47265625,0 days 00:00:01.099993
svm,scenario_B,ts-order-service,1000,ts-rebook-service_energy,2024-08-28 16:05:16.840873,2024-08-28 16:05:18.240219,0.0,727.13671875,0 days 00:00:01.399346
BIRCH,scenario_B,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 16:05:18.240219,2024-08-28 16:05:19.278738,1.5,727.13671875,0 days 00:00:01.038519
iforest,scenario_B,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 16:05:19.811473,2024-08-28 16:05:20.925391,0.0,729.0078125,0 days 00:00:01.113918
knn,scenario_B,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 16:05:21.592469,2024-08-28 16:05:22.747498,0.0,727.1328125,0 days 00:00:01.155029
lof,scenario_B,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 16:05:23.204490,2024-08-28 16:05:24.285565,0.0,727.34765625,0 days 00:00:01.081075
svm,scenario_B,ts-order-service,1000,ts-route-mongo_energy,2024-08-28 16:05:24.767460,2024-08-28 16:05:26.206676,0.0,726.94921875,0 days 00:00:01.439216
BIRCH,scenario_B,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 16:05:26.206676,2024-08-28 16:05:27.249763,0.0,726.94921875,0 days 00:00:01.043087
iforest,scenario_B,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 16:05:27.824719,2024-08-28 16:05:28.915399,0.0,727.58203125,0 days 00:00:01.090680
knn,scenario_B,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 16:05:29.577936,2024-08-28 16:05:30.762459,0.0,726.64453125,0 days 00:00:01.184523
lof,scenario_B,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 16:05:31.310589,2024-08-28 16:05:32.412344,0.0,726.92578125,0 days 00:00:01.101755
svm,scenario_B,ts-order-service,1000,ts-route-plan-service_energy,2024-08-28 16:05:32.901030,2024-08-28 16:05:34.174628,0.0,726.578125,0 days 00:00:01.273598
BIRCH,scenario_B,ts-order-service,1000,ts-route-service_energy,2024-08-28 16:05:34.174628,2024-08-28 16:05:35.207134,0.0,726.578125,0 days 00:00:01.032506
iforest,scenario_B,ts-order-service,1000,ts-route-service_energy,2024-08-28 16:05:35.712629,2024-08-28 16:05:36.822199,0.0,729.00390625,0 days 00:00:01.109570
knn,scenario_B,ts-order-service,1000,ts-route-service_energy,2024-08-28 16:05:37.372225,2024-08-28 16:05:38.538710,0.0,726.87890625,0 days 00:00:01.166485
lof,scenario_B,ts-order-service,1000,ts-route-service_energy,2024-08-28 16:05:38.990010,2024-08-28 16:05:40.071766,0.0,727.28125,0 days 00:00:01.081756
svm,scenario_B,ts-order-service,1000,ts-route-service_energy,2024-08-28 16:05:40.743642,2024-08-28 16:05:42.074242,0.0,726.94140625,0 days 00:00:01.330600
BIRCH,scenario_B,ts-order-service,1000,ts-seat-service_energy,2024-08-28 16:05:42.074242,2024-08-28 16:05:43.116248,0.0,726.94140625,0 days 00:00:01.042006
iforest,scenario_B,ts-order-service,1000,ts-seat-service_energy,2024-08-28 16:05:43.582284,2024-08-28 16:05:44.681627,0.0,727.78515625,0 days 00:00:01.099343
knn,scenario_B,ts-order-service,1000,ts-seat-service_energy,2024-08-28 16:05:45.178705,2024-08-28 16:05:46.330062,0.0,727.09765625,0 days 00:00:01.151357
lof,scenario_B,ts-order-service,1000,ts-seat-service_energy,2024-08-28 16:05:46.863115,2024-08-28 16:05:47.962148,0.0,727.3125,0 days 00:00:01.099033
svm,scenario_B,ts-order-service,1000,ts-seat-service_energy,2024-08-28 16:05:48.411876,2024-08-28 16:05:49.696894,1.6,726.97265625,0 days 00:00:01.285018
BIRCH,scenario_B,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 16:05:49.697546,2024-08-28 16:05:50.725737,0.0,726.97265625,0 days 00:00:01.028191
iforest,scenario_B,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 16:05:51.192598,2024-08-28 16:05:52.291028,0.0,728.93359375,0 days 00:00:01.098430
knn,scenario_B,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 16:05:52.790483,2024-08-28 16:05:53.937175,0.0,727.12109375,0 days 00:00:01.146692
lof,scenario_B,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 16:05:54.620488,2024-08-28 16:05:55.719184,0.0,727.3984375,0 days 00:00:01.098696
svm,scenario_B,ts-order-service,1000,ts-security-mongo_energy,2024-08-28 16:05:56.169682,2024-08-28 16:05:57.469803,0.0,727.05859375,0 days 00:00:01.300121
BIRCH,scenario_B,ts-order-service,1000,ts-security-service_energy,2024-08-28 16:05:57.486305,2024-08-28 16:05:58.539683,0.0,727.05859375,0 days 00:00:01.053378
iforest,scenario_B,ts-order-service,1000,ts-security-service_energy,2024-08-28 16:05:59.072035,2024-08-28 16:06:00.150594,0.0,728.9296875,0 days 00:00:01.078559
knn,scenario_B,ts-order-service,1000,ts-security-service_energy,2024-08-28 16:06:00.603767,2024-08-28 16:06:01.766878,0.0,726.8671875,0 days 00:00:01.163111
lof,scenario_B,ts-order-service,1000,ts-security-service_energy,2024-08-28 16:06:02.251218,2024-08-28 16:06:03.332935,0.0,727.26953125,0 days 00:00:01.081717
svm,scenario_B,ts-order-service,1000,ts-security-service_energy,2024-08-28 16:06:03.780532,2024-08-28 16:06:05.062814,0.0,726.8671875,0 days 00:00:01.282282
BIRCH,scenario_B,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 16:06:05.081599,2024-08-28 16:06:06.119397,0.0,726.94140625,0 days 00:00:01.037798
iforest,scenario_B,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 16:06:06.844963,2024-08-28 16:06:07.943236,0.0,728.55859375,0 days 00:00:01.098273
knn,scenario_B,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 16:06:08.459907,2024-08-28 16:06:09.607902,0.0,727.18359375,0 days 00:00:01.147995
lof,scenario_B,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 16:06:10.041297,2024-08-28 16:06:11.141474,0.0,727.5859375,0 days 00:00:01.100177
svm,scenario_B,ts-order-service,1000,ts-station-mongo_energy,2024-08-28 16:06:11.607037,2024-08-28 16:06:12.960543,0.0,727.2265625,0 days 00:00:01.353506
BIRCH,scenario_B,ts-order-service,1000,ts-station-service_energy,2024-08-28 16:06:12.964546,2024-08-28 16:06:14.004074,0.0,727.2265625,0 days 00:00:01.039528
iforest,scenario_B,ts-order-service,1000,ts-station-service_energy,2024-08-28 16:06:14.490275,2024-08-28 16:06:15.586236,0.0,728.9765625,0 days 00:00:01.095961
knn,scenario_B,ts-order-service,1000,ts-station-service_energy,2024-08-28 16:06:16.035904,2024-08-28 16:06:17.234882,0.0,727.1015625,0 days 00:00:01.198978
lof,scenario_B,ts-order-service,1000,ts-station-service_energy,2024-08-28 16:06:17.784239,2024-08-28 16:06:18.855727,0.0,727.37890625,0 days 00:00:01.071488
svm,scenario_B,ts-order-service,1000,ts-station-service_energy,2024-08-28 16:06:19.516003,2024-08-28 16:06:20.884882,0.0,727.0546875,0 days 00:00:01.368879
BIRCH,scenario_B,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 16:06:20.884882,2024-08-28 16:06:21.925449,0.0,727.0546875,0 days 00:00:01.040567
iforest,scenario_B,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 16:06:22.446155,2024-08-28 16:06:23.597316,0.0,729.50390625,0 days 00:00:01.151161
knn,scenario_B,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 16:06:24.345417,2024-08-28 16:06:25.506650,0.0,727.50390625,0 days 00:00:01.161233
lof,scenario_B,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 16:06:26.026705,2024-08-28 16:06:27.102320,1.5,727.46875,0 days 00:00:01.075615
svm,scenario_B,ts-order-service,1000,ts-ticket-office-mongo_energy,2024-08-28 16:06:27.614431,2024-08-28 16:06:28.955298,0.0,727.1328125,0 days 00:00:01.340867
BIRCH,scenario_B,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 16:06:28.961298,2024-08-28 16:06:30.009085,0.0,727.1328125,0 days 00:00:01.047787
iforest,scenario_B,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 16:06:30.555200,2024-08-28 16:06:31.637788,0.0,726.86328125,0 days 00:00:01.082588
knn,scenario_B,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 16:06:32.307200,2024-08-28 16:06:33.487242,0.0,726.86328125,0 days 00:00:01.180042
lof,scenario_B,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 16:06:33.918983,2024-08-28 16:06:35.075507,0.0,727.078125,0 days 00:00:01.156524
svm,scenario_B,ts-order-service,1000,ts-ticket-office-service_energy,2024-08-28 16:06:35.750750,2024-08-28 16:06:37.167793,0.0,726.80078125,0 days 00:00:01.417043
BIRCH,scenario_B,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 16:06:37.167793,2024-08-28 16:06:38.214845,0.0,726.80078125,0 days 00:00:01.047052
iforest,scenario_B,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 16:06:38.880963,2024-08-28 16:06:39.983342,0.0,728.73046875,0 days 00:00:01.102379
knn,scenario_B,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 16:06:40.416016,2024-08-28 16:06:41.562152,0.0,726.73046875,0 days 00:00:01.146136
lof,scenario_B,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 16:06:42.015302,2024-08-28 16:06:43.097796,0.0,727.1328125,0 days 00:00:01.082494
svm,scenario_B,ts-order-service,1000,ts-ticketinfo-service_energy,2024-08-28 16:06:43.902752,2024-08-28 16:06:45.224454,1.6,726.79296875,0 days 00:00:01.321702
BIRCH,scenario_B,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 16:06:45.229470,2024-08-28 16:06:46.258325,0.0,726.79296875,0 days 00:00:01.028855
iforest,scenario_B,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 16:06:46.726990,2024-08-28 16:06:47.824015,0.0,728.3359375,0 days 00:00:01.097025
knn,scenario_B,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 16:06:48.389880,2024-08-28 16:06:49.535401,0.0,727.2734375,0 days 00:00:01.145521
lof,scenario_B,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 16:06:50.069922,2024-08-28 16:06:51.158513,0.0,727.48828125,0 days 00:00:01.088591
svm,scenario_B,ts-order-service,1000,ts-train-mongo_energy,2024-08-28 16:06:51.619350,2024-08-28 16:06:53.059922,0.0,727.09375,0 days 00:00:01.440572
BIRCH,scenario_B,ts-order-service,1000,ts-train-service_energy,2024-08-28 16:06:53.062922,2024-08-28 16:06:54.100014,0.0,727.09375,0 days 00:00:01.037092
iforest,scenario_B,ts-order-service,1000,ts-train-service_energy,2024-08-28 16:06:54.632859,2024-08-28 16:06:55.715615,0.0,728.046875,0 days 00:00:01.082756
knn,scenario_B,ts-order-service,1000,ts-train-service_energy,2024-08-28 16:06:56.401498,2024-08-28 16:06:57.547173,0.0,727.609375,0 days 00:00:01.145675
lof,scenario_B,ts-order-service,1000,ts-train-service_energy,2024-08-28 16:06:58.081249,2024-08-28 16:06:59.151276,0.0,727.88671875,0 days 00:00:01.070027
svm,scenario_B,ts-order-service,1000,ts-train-service_energy,2024-08-28 16:06:59.661412,2024-08-28 16:07:00.943699,0.0,727.484375,0 days 00:00:01.282287
BIRCH,scenario_B,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 16:07:00.943699,2024-08-28 16:07:01.995450,0.0,727.484375,0 days 00:00:01.051751
iforest,scenario_B,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 16:07:02.608797,2024-08-28 16:07:03.701145,0.0,728.69921875,0 days 00:00:01.092348
knn,scenario_B,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 16:07:04.273735,2024-08-28 16:07:05.422657,0.0,727.13671875,0 days 00:00:01.148922
lof,scenario_B,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 16:07:05.938734,2024-08-28 16:07:07.039039,0.0,727.4140625,0 days 00:00:01.100305
svm,scenario_B,ts-order-service,1000,ts-travel-mongo_energy,2024-08-28 16:07:07.937402,2024-08-28 16:07:09.219070,0.0,727.01171875,0 days 00:00:01.281668
BIRCH,scenario_B,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 16:07:09.236139,2024-08-28 16:07:10.268143,0.0,727.01171875,0 days 00:00:01.032004
iforest,scenario_B,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 16:07:10.788357,2024-08-28 16:07:11.917032,0.0,728.25390625,0 days 00:00:01.128675
knn,scenario_B,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 16:07:12.498844,2024-08-28 16:07:13.648493,0.0,726.87890625,0 days 00:00:01.149649
lof,scenario_B,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 16:07:14.219056,2024-08-28 16:07:15.314760,0.0,727.28515625,0 days 00:00:01.095704
svm,scenario_B,ts-order-service,1000,ts-travel-plan-service_energy,2024-08-28 16:07:15.796673,2024-08-28 16:07:17.178053,0.0,726.91015625,0 days 00:00:01.381380
BIRCH,scenario_B,ts-order-service,1000,ts-travel-service_energy,2024-08-28 16:07:17.178925,2024-08-28 16:07:18.219859,0.0,726.91015625,0 days 00:00:01.040934
iforest,scenario_B,ts-order-service,1000,ts-travel-service_energy,2024-08-28 16:07:18.810446,2024-08-28 16:07:19.924547,0.0,728.7578125,0 days 00:00:01.114101
knn,scenario_B,ts-order-service,1000,ts-travel-service_energy,2024-08-28 16:07:20.625293,2024-08-28 16:07:21.825608,0.0,727.3828125,0 days 00:00:01.200315
lof,scenario_B,ts-order-service,1000,ts-travel-service_energy,2024-08-28 16:07:22.440625,2024-08-28 16:07:23.522422,0.0,727.53515625,0 days 00:00:01.081797
svm,scenario_B,ts-order-service,1000,ts-travel-service_energy,2024-08-28 16:07:24.072199,2024-08-28 16:07:25.355166,0.0,727.140625,0 days 00:00:01.282967
BIRCH,scenario_B,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 16:07:25.355166,2024-08-28 16:07:26.386497,0.0,727.140625,0 days 00:00:01.031331
iforest,scenario_B,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 16:07:27.069762,2024-08-28 16:07:28.196218,0.0,729.49609375,0 days 00:00:01.126456
knn,scenario_B,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 16:07:28.720096,2024-08-28 16:07:29.866671,0.0,727.49609375,0 days 00:00:01.146575
lof,scenario_B,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 16:07:30.350081,2024-08-28 16:07:31.432063,0.0,727.7734375,0 days 00:00:01.081982
svm,scenario_B,ts-order-service,1000,ts-travel2-mongo_energy,2024-08-28 16:07:32.188594,2024-08-28 16:07:33.496687,0.0,727.44140625,0 days 00:00:01.308093
BIRCH,scenario_B,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 16:07:33.496687,2024-08-28 16:07:34.545368,1.6,727.5,0 days 00:00:01.048681
iforest,scenario_B,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 16:07:35.195028,2024-08-28 16:07:36.277557,0.0,729.453125,0 days 00:00:01.082529
knn,scenario_B,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 16:07:36.816359,2024-08-28 16:07:37.975973,0.0,727.7734375,0 days 00:00:01.159614
lof,scenario_B,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 16:07:38.593514,2024-08-28 16:07:39.672615,0.0,728.12109375,0 days 00:00:01.079101
svm,scenario_B,ts-order-service,1000,ts-travel2-service_energy,2024-08-28 16:07:40.157176,2024-08-28 16:07:41.439384,0.0,727.7890625,0 days 00:00:01.282208
BIRCH,scenario_B,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 16:07:41.439384,2024-08-28 16:07:42.471809,0.0,727.7890625,0 days 00:00:01.032425
iforest,scenario_B,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 16:07:43.154345,2024-08-28 16:07:44.236403,0.0,730.03515625,0 days 00:00:01.082058
knn,scenario_B,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 16:07:44.707260,2024-08-28 16:07:45.868355,0.0,728.12109375,0 days 00:00:01.161095
lof,scenario_B,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 16:07:46.638528,2024-08-28 16:07:47.742599,1.6,728.45703125,0 days 00:00:01.104071
svm,scenario_B,ts-order-service,1000,ts-ui-dashboard_energy,2024-08-28 16:07:48.182974,2024-08-28 16:07:49.522726,0.0,728.12890625,0 days 00:00:01.339752
BIRCH,scenario_B,ts-order-service,1000,ts-user-mongo_energy,2024-08-28 16:07:49.526728,2024-08-28 16:07:50.584985,1.5,728.12890625,0 days 00:00:01.058257
iforest,scenario_B,ts-order-service,1000,ts-user-mongo_energy,2024-08-28 16:07:51.134902,2024-08-28 16:07:52.229006,0.0,730.30859375,0 days 00:00:01.094104
knn,scenario_B,ts-order-service,1000,ts-user-mongo_energy,2024-08-28 16:07:52.729158,2024-08-28 16:07:53.901423,0.0,728.05859375,0 days 00:00:01.172265
lof,scenario_B,ts-order-service,1000,ts-user-mongo_energy,2024-08-28 16:07:54.459863,2024-08-28 16:07:55.547145,0.0,728.3359375,0 days 00:00:01.087282
svm,scenario_B,ts-order-service,1000,ts-user-mongo_energy,2024-08-28 16:07:56.160723,2024-08-28 16:07:57.484743,0.0,727.9375,0 days 00:00:01.324020
BIRCH,scenario_B,ts-order-service,1000,ts-user-service_energy,2024-08-28 16:07:57.490362,2024-08-28 16:07:58.523391,0.0,728.00390625,0 days 00:00:01.033029
iforest,scenario_B,ts-order-service,1000,ts-user-service_energy,2024-08-28 16:07:59.189362,2024-08-28 16:08:00.271598,0.0,730.4296875,0 days 00:00:01.082236
knn,scenario_B,ts-order-service,1000,ts-user-service_energy,2024-08-28 16:08:00.971045,2024-08-28 16:08:02.119776,0.0,728.3046875,0 days 00:00:01.148731
lof,scenario_B,ts-order-service,1000,ts-user-service_energy,2024-08-28 16:08:02.636208,2024-08-28 16:08:03.735385,0.0,728.45703125,0 days 00:00:01.099177
svm,scenario_B,ts-order-service,1000,ts-user-service_energy,2024-08-28 16:08:04.265219,2024-08-28 16:08:05.600109,0.0,728.30078125,0 days 00:00:01.334890
BIRCH,scenario_B,ts-order-service,1000,ts-verification-code-service_energy,2024-08-28 16:08:05.616074,2024-08-28 16:08:06.648972,1.6,728.30078125,0 days 00:00:01.032898
iforest,scenario_B,ts-order-service,1000,ts-verification-code-service_energy,2024-08-28 16:08:07.217746,2024-08-28 16:08:08.333238,0.0,730.27734375,0 days 00:00:01.115492
knn,scenario_B,ts-order-service,1000,ts-verification-code-service_energy,2024-08-28 16:08:08.956928,2024-08-28 16:08:10.095650,1.6,728.15234375,0 days 00:00:01.138722
lof,scenario_B,ts-order-service,1000,ts-verification-code-service_energy,2024-08-28 16:08:10.545418,2024-08-28 16:08:11.629614,0.0,728.4296875,0 days 00:00:01.084196
svm,scenario_B,ts-order-service,1000,ts-verification-code-service_energy,2024-08-28 16:08:12.077216,2024-08-28 16:08:13.493131,0.0,728.0859375,0 days 00:00:01.415915
BIRCH,scenario_B,ts-order-service,1000,ts-voucher-mysql_energy,2024-08-28 16:08:13.497067,2024-08-28 16:08:14.525484,0.0,728.0859375,0 days 00:00:01.028417
iforest,scenario_B,ts-order-service,1000,ts-voucher-mysql_energy,2024-08-28 16:08:15.240769,2024-08-28 16:08:16.343325,0.0,729.80859375,0 days 00:00:01.102556
knn,scenario_B,ts-order-service,1000,ts-voucher-mysql_energy,2024-08-28 16:08:16.790120,2024-08-28 16:08:17.959334,0.0,728.43359375,0 days 00:00:01.169214
lof,scenario_B,ts-order-service,1000,ts-voucher-mysql_energy,2024-08-28 16:08:18.587213,2024-08-28 16:08:19.702144,0.0,728.5859375,0 days 00:00:01.114931
svm,scenario_B,ts-order-service,1000,ts-voucher-mysql_energy,2024-08-28 16:08:20.186918,2024-08-28 16:08:21.506227,0.0,728.421875,0 days 00:00:01.319309
BIRCH,scenario_B,ts-order-service,1000,ts-voucher-service_energy,2024-08-28 16:08:21.521880,2024-08-28 16:08:22.565501,0.0,728.421875,0 days 00:00:01.043621
iforest,scenario_B,ts-order-service,1000,ts-voucher-service_energy,2024-08-28 16:08:23.086071,2024-08-28 16:08:24.168638,0.0,727.81640625,0 days 00:00:01.082567
knn,scenario_B,ts-order-service,1000,ts-voucher-service_energy,2024-08-28 16:08:24.686911,2024-08-28 16:08:25.883597,0.0,727.82421875,0 days 00:00:01.196686
lof,scenario_B,ts-order-service,1000,ts-voucher-service_energy,2024-08-28 16:08:26.830325,2024-08-28 16:08:28.011893,0.0,728.1015625,0 days 00:00:01.181568
svm,scenario_B,ts-order-service,1000,ts-voucher-service_energy,2024-08-28 16:08:29.045196,2024-08-28 16:08:30.410588,1.5,727.8359375,0 days 00:00:01.365392
BIRCH,scenario_B,ts-travel-service,100,rabbitmq_energy,2024-08-28 16:08:34.945535,2024-08-28 16:08:35.988259,0.0,717.890625,0 days 00:00:01.042724
iforest,scenario_B,ts-travel-service,100,rabbitmq_energy,2024-08-28 16:08:36.924443,2024-08-28 16:08:38.036546,0.0,718.6015625,0 days 00:00:01.112103
knn,scenario_B,ts-travel-service,100,rabbitmq_energy,2024-08-28 16:08:38.537712,2024-08-28 16:08:39.777861,0.0,722.88671875,0 days 00:00:01.240149
lof,scenario_B,ts-travel-service,100,rabbitmq_energy,2024-08-28 16:08:40.638836,2024-08-28 16:08:41.794061,0.0,729.56640625,0 days 00:00:01.155225
svm,scenario_B,ts-travel-service,100,rabbitmq_energy,2024-08-28 16:08:42.466006,2024-08-28 16:08:43.833941,0.0,735.4921875,0 days 00:00:01.367935
BIRCH,scenario_B,ts-travel-service,100,redis_energy,2024-08-28 16:08:43.833941,2024-08-28 16:08:44.880179,0.0,735.4921875,0 days 00:00:01.046238
iforest,scenario_B,ts-travel-service,100,redis_energy,2024-08-28 16:08:45.501380,2024-08-28 16:08:46.646807,0.0,736.68359375,0 days 00:00:01.145427
knn,scenario_B,ts-travel-service,100,redis_energy,2024-08-28 16:08:47.530753,2024-08-28 16:08:48.676382,0.0,735.12109375,0 days 00:00:01.145629
lof,scenario_B,ts-travel-service,100,redis_energy,2024-08-28 16:08:49.176905,2024-08-28 16:08:50.281125,0.0,735.5234375,0 days 00:00:01.104220
svm,scenario_B,ts-travel-service,100,redis_energy,2024-08-28 16:08:50.807870,2024-08-28 16:08:52.122645,0.0,735.16015625,0 days 00:00:01.314775
BIRCH,scenario_B,ts-travel-service,100,ts-account-mongo_energy,2024-08-28 16:08:52.146907,2024-08-28 16:08:53.177603,0.0,735.16015625,0 days 00:00:01.030696
iforest,scenario_B,ts-travel-service,100,ts-account-mongo_energy,2024-08-28 16:08:53.709115,2024-08-28 16:08:54.787400,0.0,736.62109375,0 days 00:00:01.078285
knn,scenario_B,ts-travel-service,100,ts-account-mongo_energy,2024-08-28 16:08:55.335377,2024-08-28 16:08:56.498080,1.6,734.01953125,0 days 00:00:01.162703
lof,scenario_B,ts-travel-service,100,ts-account-mongo_energy,2024-08-28 16:08:56.983762,2024-08-28 16:08:58.055490,0.0,734.5390625,0 days 00:00:01.071728
svm,scenario_B,ts-travel-service,100,ts-account-mongo_energy,2024-08-28 16:08:58.515856,2024-08-28 16:08:59.832853,0.0,734.44921875,0 days 00:00:01.316997
BIRCH,scenario_B,ts-travel-service,100,ts-admin-basic-info-service_energy,2024-08-28 16:08:59.848759,2024-08-28 16:09:00.884113,0.0,734.453125,0 days 00:00:01.035354
iforest,scenario_B,ts-travel-service,100,ts-admin-basic-info-service_energy,2024-08-28 16:09:01.597522,2024-08-28 16:09:02.697004,0.0,736.703125,0 days 00:00:01.099482
knn,scenario_B,ts-travel-service,100,ts-admin-basic-info-service_energy,2024-08-28 16:09:03.246288,2024-08-28 16:09:04.425976,0.0,734.96484375,0 days 00:00:01.179688
lof,scenario_B,ts-travel-service,100,ts-admin-basic-info-service_energy,2024-08-28 16:09:04.932572,2024-08-28 16:09:06.033606,0.0,735.2421875,0 days 00:00:01.101034
svm,scenario_B,ts-travel-service,100,ts-admin-basic-info-service_energy,2024-08-28 16:09:06.509080,2024-08-28 16:09:07.775201,0.0,734.84375,0 days 00:00:01.266121
BIRCH,scenario_B,ts-travel-service,100,ts-admin-order-service_energy,2024-08-28 16:09:07.775201,2024-08-28 16:09:08.824392,0.0,734.84375,0 days 00:00:01.049191
iforest,scenario_B,ts-travel-service,100,ts-admin-order-service_energy,2024-08-28 16:09:09.448507,2024-08-28 16:09:10.539331,0.0,736.6796875,0 days 00:00:01.090824
knn,scenario_B,ts-travel-service,100,ts-admin-order-service_energy,2024-08-28 16:09:11.039501,2024-08-28 16:09:12.187503,0.0,734.07421875,0 days 00:00:01.148002
lof,scenario_B,ts-travel-service,100,ts-admin-order-service_energy,2024-08-28 16:09:12.668045,2024-08-28 16:09:13.744785,0.0,734.51171875,0 days 00:00:01.076740
svm,scenario_B,ts-travel-service,100,ts-admin-order-service_energy,2024-08-28 16:09:14.419306,2024-08-28 16:09:15.744858,0.0,734.35546875,0 days 00:00:01.325552
BIRCH,scenario_B,ts-travel-service,100,ts-admin-route-service_energy,2024-08-28 16:09:15.761082,2024-08-28 16:09:16.800519,0.0,734.35546875,0 days 00:00:01.039437
iforest,scenario_B,ts-travel-service,100,ts-admin-route-service_energy,2024-08-28 16:09:17.303309,2024-08-28 16:09:18.398991,1.5,736.40625,0 days 00:00:01.095682
knn,scenario_B,ts-travel-service,100,ts-admin-route-service_energy,2024-08-28 16:09:18.881691,2024-08-28 16:09:20.084127,0.0,734.9296875,0 days 00:00:01.202436
lof,scenario_B,ts-travel-service,100,ts-admin-route-service_energy,2024-08-28 16:09:20.621287,2024-08-28 16:09:21.688366,0.0,735.33203125,0 days 00:00:01.067079
svm,scenario_B,ts-travel-service,100,ts-admin-route-service_energy,2024-08-28 16:09:22.195220,2024-08-28 16:09:23.493296,0.0,734.9296875,0 days 00:00:01.298076
