__run_id,__done,scenario,service_stressed,user_load,repetition_id,front-end_avg_cpu,catalogue_avg_cpu,catalogue-db_avg_cpu,carts_avg_cpu,carts-db_avg_cpu,orders_avg_cpu,orders-db_avg_cpu,shipping_avg_cpu,queue-master_avg_cpu,rabbitmq_avg_cpu,payment_avg_cpu,user_avg_cpu,user-db_avg_cpu,front-end_avg_mem,catalogue_avg_mem,catalogue-db_avg_mem,carts_avg_mem,carts-db_avg_mem,orders_avg_mem,orders-db_avg_mem,shipping_avg_mem,queue-master_avg_mem,rabbitmq_avg_mem,payment_avg_mem,user_avg_mem,user-db_avg_mem,front-end_avg_mem_rss,catalogue_avg_mem_rss,catalogue-db_avg_mem_rss,carts_avg_mem_rss,carts-db_avg_mem_rss,orders_avg_mem_rss,orders-db_avg_mem_rss,shipping_avg_mem_rss,queue-master_avg_mem_rss,rabbitmq_avg_mem_rss,payment_avg_mem_rss,user_avg_mem_rss,user-db_avg_mem_rss,front-end_avg_mem_cache,catalogue_avg_mem_cache,catalogue-db_avg_mem_cache,carts_avg_mem_cache,carts-db_avg_mem_cache,orders_avg_mem_cache,orders-db_avg_mem_cache,shipping_avg_mem_cache,queue-master_avg_mem_cache,rabbitmq_avg_mem_cache,payment_avg_mem_cache,user_avg_mem_cache,user-db_avg_mem_cache,front-end_avg_disk,catalogue_avg_disk,catalogue-db_avg_disk,carts_avg_disk,carts-db_avg_disk,orders_avg_disk,orders-db_avg_disk,shipping_avg_disk,queue-master_avg_disk,rabbitmq_avg_disk,payment_avg_disk,user_avg_disk,user-db_avg_disk,front-end_avg_power,catalogue_avg_power,catalogue-db_avg_power,carts_avg_power,carts-db_avg_power,orders_avg_power,orders-db_avg_power,shipping_avg_power,queue-master_avg_power,rabbitmq_avg_power,payment_avg_power,user_avg_power,user-db_avg_power
run_57,DONE,scenario_A,orders,1000,28,0.603,0.352,0.23,0.243,0.04,2.604,0.005,0.005,0.004,0.069,0.002,0.071,0.032,10802115.321,1124725.005,23768170.455,45170067.06,4844018.989,185056675.274,5766243.159,14230977.688,59972964.494,10614709.642,445693.572,939363.858,1448454.972,9384427.865,7460.951,14929452.304,28153842.156,16755.136,39093200.098,369.229,3649433.405,10269019.522,8026902.473,271.122,10273.665,129203.139,0.0,0.0,0.0,0.0,343732.729,66398404.037,344368.077,0.0,0.0,0.0,0.0,0.0,86.914,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.176091755,0.091610086,0.062692769,0.090116179,0.01212049,0.796876498,0.001571903,0.001701958,0.001238398,0.015033444,0.000744542,0.021103955,0.009052978
run_59,DONE,scenario_A,orders,1000,30,0.628,0.368,0.246,0.243,0.042,2.603,0.005,0.004,0.004,0.069,0.002,0.074,0.033,9082412.813,1192516.73,21385371.171,33843789.736,3319692.2,200645015.988,3022110.805,15496192.903,52909606.225,6873407.971,448406.055,806125.106,1936636.452,8129583.846,8560.257,17456500.84,19432366.647,138337.487,25925931.17,234.63,6339161.33,10065272.257,5841369.334,2372.009,5067.478,222389.825,0.0,0.0,0.0,0.0,353749.797,69105908.351,345555.911,0.0,0.0,0.0,0.0,0.0,86.67,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.200863213,0.113886257,0.074093117,0.086296885,0.012844317,0.775974016,0.001620511,0.001598033,0.001518712,0.018929386,0.000798546,0.020604526,0.009268628
run_232,DONE,scenario_B,front-end,1000,23,3.254,0.462,0.297,3.01,1.953,0.549,0.004,0.004,0.004,0.055,0.019,0.319,0.136,194443606.529,1190555.031,22748157.015,28060996.859,9885357.571,36776714.914,3699858.715,13527178.583,37503479.739,9917724.773,143469.326,992474.76,1855346.29,84788288.596,10064.863,13622990.047,19188311.566,2718764.356,30209039.222,145.074,4812706.519,8699193.087,8490868.22,5244.717,12989.182,1292699.55,65518886.546,0.0,0.0,0.0,246.599,0.0,343099.172,0.0,0.0,0.0,0.0,0.0,116.063,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.089824243,0.140189866,0.099540588,1.092657952,0.726065805,0.194109564,0.001568289,0.001555883,0.001296481,0.014923238,0.006062048,0.107986064,0.04214828
run_66,DONE,scenario_A,front-end,100,7,2.346,0.03,0.023,0.071,0.01,0.005,0.005,0.005,0.004,0.069,0.002,0.01,0.009,197885219.216,939016.73,12478519.272,40851365.148,11758557.763,13418880.272,10997858.936,21802098.316,66880097.527,10070601.994,331636.414,838340.618,2376992.144,75144390.399,5803.397,654940.866,33748534.942,4956.475,6326902.957,238.764,5306607.611,5311384.666,5325802.185,482.63,3073.622,1460.98,47068682.879,0.0,0.0,0.0,123.496,0.0,80.683,0.0,0.0,0.0,0.0,0.0,86.727,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.616503967,0.008075941,0.006146282,0.019273245,0.002909132,0.001513206,0.001706399,0.001438316,0.001345637,0.01615312,0.000732797,0.002770644,0.002545604
run_35,DONE,scenario_A,orders,1000,6,0.612,0.361,0.237,0.234,0.039,2.59,0.005,0.004,0.004,0.07,0.002,0.07,0.032,8706464.602,1127428.912,21469747.134,45139127.778,4571308.386,217297152.245,4676482.083,19924232.674,53065209.706,10255448.071,471130.137,836330.057,2336012.39,8891266.701,8048.832,15540730.278,27538753.124,16758.871,47348961.905,159.744,6089303.953,4739691.909,7927863.353,19121.873,8937.905,118048.578,0.0,0.0,0.0,0.0,343190.315,75667529.281,345235.809,0.0,0.0,0.0,0.0,0.0,87.732,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.16679521,0.087851668,0.064796821,0.075733935,0.012417383,0.764771696,0.001518781,0.001595927,0.001310504,0.020185286,0.000765698,0.021307052,0.009642828
run_156,DONE,scenario_B,orders,1000,7,0.955,0.468,0.299,2.695,1.688,3.123,0.004,0.004,0.004,0.057,0.018,0.336,0.14,10654340.572,1332765.848,21433481.864,23190016.141,13125796.744,192354329.249,3573132.271,15308815.384,29055826.659,11510944.579,32654.698,1005310.896,2286760.596,8921344.583,11326.25,15676382.716,12153225.043,3361085.899,87625506.162,340.296,6487153.599,427218.854,8360092.992,3015.135,14986.416,1601892.91,0.0,0.0,0.0,0.0,690718.351,61868688.269,345204.166,0.0,0.0,0.0,0.0,0.0,96.364,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.335986474,0.158200909,0.101274479,0.903889455,0.597647697,0.975322558,0.001451089,0.001846513,0.001303198,0.014784039,0.006388599,0.116823493,0.043890159
run_76,DONE,scenario_A,front-end,100,17,2.371,0.03,0.023,0.072,0.01,0.005,0.005,0.005,0.004,0.068,0.002,0.01,0.01,175556517.758,868443.629,10867466.43,50056451.175,8219383.968,8989962.797,9897065.215,13892404.956,37700333.159,12717006.256,229254.973,881330.853,2944404.739,69955505.858,3140.127,1318270.969,38562676.641,4892.413,2576466.216,364.719,4604121.227,1878.872,6791591.745,19015.792,2298.033,3290.943,55533353.204,0.0,0.0,0.0,173.397,0.0,79.24,0.0,0.0,0.0,0.0,0.0,85.669,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.61462829,0.007805,0.006034989,0.023555225,0.002662315,0.001326448,0.001539306,0.001699423,0.001230308,0.015106269,0.000719,0.003184457,0.002662914
run_14,DONE,scenario_A,orders,100,15,0.13,0.03,0.024,0.072,0.01,2.585,0.005,0.005,0.004,0.075,0.002,0.01,0.009,5468012.881,904395.702,17997631.626,52821684.531,11241719.75,199369526.391,11153357.49,18677094.106,76019250.145,12016323.465,133269.113,653244.22,2522372.965,5535495.752,3217.739,3356.255,46481968.985,2250.542,22693230.201,364.2,4811405.332,9612862.745,7911221.84,279.863,1539.056,1307.27,0.0,0.0,0.0,0.0,344240.755,72921578.286,344211.082,0.0,0.0,0.0,0.0,0.0,80.554,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.033159159,0.008027612,0.006388723,0.024112682,0.002616287,0.665984033,0.001236413,0.00159048,0.001429334,0.017470223,0.000665504,0.003054897,0.002477409
run_58,DONE,scenario_A,orders,1000,29,0.621,0.363,0.237,0.24,0.04,2.584,0.005,0.005,0.004,0.066,0.002,0.071,0.032,8057197.718,1072752.126,23676013.305,44547482.747,4245620.118,186020031.969,7775093.904,19386005.784,55133477.872,10567783.244,453617.736,604489.603,1549614.286,8127647.563,8161.385,14440481.133,29187730.944,12985.041,39578885.35,319.267,4939659.309,4806937.932,8677803.212,242.005,5970.571,126907.336,0.0,0.0,0.0,0.0,342562.556,64799764.491,341273.955,0.0,0.0,0.0,0.0,0.0,85.537,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.186396849,0.10881719,0.071793312,0.072259579,0.010809895,0.691623338,0.001572076,0.001653428,0.001261988,0.017519503,0.000730954,0.019371993,0.008901342
run_194,DONE,scenario_B,front-end,100,15,2.509,0.046,0.038,0.467,0.192,0.17,0.005,0.005,0.004,0.073,0.005,0.055,0.028,154812876.806,860172.941,14292029.475,38531551.612,13310441.161,45735301.007,8244662.362,16828668.326,53104249.369,10879399.158,339752.433,975919.065,1873019.187,86345022.134,7959.919,1246536.913,22050823.927,2264873.372,33002644.627,372.223,5276726.508,9604472.886,8948532.457,3918.389,8876.322,110378.346,52169600.293,0.0,0.0,0.0,688730.943,0.0,79.144,0.0,0.0,0.0,0.0,0.0,93.062,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.704310753,0.012624217,0.01029177,0.154888602,0.047721511,0.055685973,0.00148676,0.00139646,0.001397936,0.02032182,0.001498851,0.015834781,0.007498671
run_168,DONE,scenario_B,orders,1000,19,0.949,0.472,0.298,2.652,1.672,3.109,0.004,0.004,0.004,0.058,0.018,0.326,0.136,10205374.405,1209639.338,21165416.571,18632825.973,8855947.901,214311742.699,4958602.227,14373392.851,51662207.043,12827680.251,62154.701,1105595.475,1831929.861,9736592.095,12322.221,15837283.125,3859357.9,2231105.783,103261148.25,347.225,4885615.005,9937811.98,10470938.738,2797.768,20699.977,1519084.047,0.0,0.0,0.0,0.0,342146.793,63325031.495,348478.231,0.0,0.0,0.0,0.0,0.0,98.629,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.309043334,0.154961765,0.104962438,0.838542864,0.539154124,0.918609293,0.001253534,0.001511856,0.001355905,0.014882717,0.005457815,0.109460609,0.045910424
run_133,DONE,scenario_B,orders,100,14,0.25,0.047,0.038,0.484,0.194,2.743,0.005,0.005,0.004,0.07,0.005,0.055,0.027,6002632.521,838632.62,14906218.935,41792632.386,13053560.978,202734943.521,9050024.007,21156911.52,53064844.028,10141687.339,358615.11,937553.773,2367504.845,5318679.995,6439.816,838876.019,27908273.02,2293853.791,94708185.305,319.543,5068450.777,6553523.886,6944252.465,1817.927,6497.477,216871.711,0.0,0.0,0.0,0.0,173.693,72068640.175,374773.49,0.0,0.0,0.0,0.0,0.0,85.321,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.074266567,0.012634873,0.011286067,0.148953359,0.053271195,0.80700115,0.001448217,0.001567661,0.001118866,0.018088588,0.001703751,0.014699771,0.007909736
run_27,DONE,scenario_A,orders,100,28,0.125,0.031,0.024,0.068,0.01,2.567,0.005,0.005,0.004,0.083,0.002,0.011,0.01,6579003.791,981763.24,13145557.528,48469407.067,10924452.834,192924027.436,8426881.276,19305372.755,69017085.683,9453121.812,283833.841,845071.367,2556551.22,6044739.983,3049.344,1367401.397,37987923.833,2358.915,30011181.955,174.576,6598452.654,5618416.082,7163224.776,234.292,4118.714,3342.361,0.0,0.0,0.0,0.0,343078.813,64244637.746,344602.105,0.0,0.0,0.0,0.0,0.0,80.704,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.030414788,0.008946148,0.006695925,0.018271981,0.002817652,0.681084172,0.001520256,0.001256236,0.001149754,0.019930553,0.000648784,0.003149596,0.002421778
run_118,DONE,scenario_A,front-end,1000,29,2.88,0.347,0.229,0.246,0.042,0.005,0.005,0.004,0.004,0.068,0.002,0.072,0.032,177596991.43,1062384.055,20582482.698,40751054.188,3540044.794,14201903.286,5056538.101,21321060.333,54030989.664,10553475.578,438217.845,892121.336,1204618.428,89192246.492,8077.822,14592041.403,26319853.475,137587.085,5084443.746,363.458,5151230.156,862927.902,7296978.846,383.309,6607.666,9729.925,62384757.462,0.0,0.0,0.0,160.495,0.0,78.104,0.0,0.0,0.0,0.0,0.0,93.956,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.777994461,0.103365747,0.066151871,0.085647591,0.011932505,0.001713506,0.001606022,0.001549979,0.00140196,0.018462185,0.000682296,0.020004827,0.008392139
run_193,DONE,scenario_B,front-end,100,14,2.495,0.047,0.038,0.484,0.197,0.176,0.005,0.004,0.01,0.073,0.005,0.056,0.027,161111483.891,829317.389,15828001.298,44355637.606,10446428.702,47036846.561,9769553.46,21080163.918,67315683.265,10781868.764,275954.651,798782.218,2111936.534,71735434.779,1955.382,1783275.333,31850858.924,2000832.115,40400059.397,210.213,6384779.382,10480251.034,7980007.804,969.045,7435.332,96413.107,55742227.071,0.0,0.0,0.0,340325.098,0.0,81.35,0.0,0.0,0.0,0.0,0.0,90.66,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.706565512,0.012224237,0.01122507,0.167338935,0.053761053,0.050404112,0.001506812,0.001324136,0.004474159,0.017276439,0.001832081,0.012434277,0.007698507
run_106,DONE,scenario_A,front-end,1000,17,2.865,0.358,0.233,0.237,0.041,0.005,0.005,0.005,0.004,0.068,0.002,0.071,0.032,183364534.96,1291453.675,19439225.574,41901615.583,4788896.447,18182845.852,4215444.059,24128826.583,51860255.803,10882181.836,573319.857,1166876.86,1358579.043,79909960.006,9221.637,13141469.393,26740203.825,140911.751,6727289.101,282.148,6343955.053,4790536.674,8336165.129,21583.134,7902.775,211422.019,57786639.029,0.0,0.0,0.0,162.459,0.0,80.605,0.0,0.0,0.0,0.0,0.0,94.015,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.830304061,0.097611476,0.063902233,0.091964533,0.012377518,0.001665032,0.001554366,0.001590402,0.001259768,0.015554024,0.000716771,0.019771602,0.00941325
run_221,DONE,scenario_B,front-end,1000,12,3.272,0.473,0.298,2.499,1.546,0.554,0.005,0.004,0.004,0.058,0.019,0.329,0.137,164216556.874,1084169.698,18909531.405,30888267.926,11874020.326,39680977.139,2191027.278,17568198.252,54792391.725,11861099.916,215187.147,1011453.268,1931922.51,80820153.621,11611.171,17504272.509,12866251.998,3140131.178,28669325.904,344.794,4865823.557,4753440.361,9558202.855,4646.272,14930.929,1366536.052,56246125.898,0.0,0.0,0.0,343388.737,0.0,344069.743,0.0,0.0,0.0,0.0,0.0,116.154,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.034834081,0.149450656,0.09259501,0.770422454,0.494366278,0.217172297,0.001440996,0.001663547,0.001476714,0.015914326,0.006217743,0.101854863,0.04310983
run_111,DONE,scenario_A,front-end,1000,22,2.905,0.347,0.233,0.241,0.042,0.005,0.005,0.004,0.004,0.068,0.002,0.07,0.032,163938651.455,1198976.047,20952541.918,46796126.46,5397605.307,16693370.861,7422193.317,20680041.987,68434552.594,10686604.335,454369.059,1095386.452,2333827.873,85386492.126,9204.855,16790777.497,25701846.356,136018.334,6188879.542,435.288,5111726.331,4765296.861,7813427.231,20527.973,5123.205,8013.799,57620738.675,0.0,0.0,0.0,214.66,0.0,79.563,0.0,0.0,0.0,0.0,0.0,93.979,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.816819497,0.095913693,0.069167416,0.07046246,0.012257987,0.001706443,0.001529749,0.00149646,0.001346684,0.017816338,0.000712795,0.020301925,0.009131875
run_1,DONE,scenario_A,orders,100,2,0.134,0.031,0.024,0.072,0.011,2.586,0.005,0.004,0.004,0.081,0.002,0.011,0.009,5984983.3,1006519.948,16553794.697,43220695.206,10970689.478,204153205.33,8914468.101,17622433.747,56697065.144,13025788.253,221303.652,707122.165,2933104.647,6043643.391,7138.623,657958.863,35580213.644,2941.903,30384394.188,216.534,6278623.128,8398566.773,9390425.523,18951.748,1070.778,2665.394,0.0,0.0,0.0,0.0,627265.993,75682690.262,343185.697,0.0,0.0,0.0,0.0,0.0,80.775,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.03083053,0.007546787,0.006135215,0.022248175,0.00273498,0.634378947,0.001530626,0.001474445,0.001305721,0.020682863,0.000715902,0.003204936,0.002535907
run_97,DONE,scenario_A,front-end,1000,8,2.879,0.349,0.226,0.239,0.041,0.005,0.005,0.004,0.011,0.069,0.002,0.07,0.031,185625988.494,1063693.359,20789189.9,41521470.31,4258929.707,11695801.316,6912607.906,22252885.437,73760379.685,11980489.444,387837.433,797474.322,1151497.395,94703235.24,9302.095,15524028.011,24255310.224,176799.564,4059853.369,505.464,3937605.397,9874912.48,9718405.797,179.461,7302.054,124986.614,55682405.304,0.0,0.0,0.0,161.088,0.0,343709.539,0.0,0.0,0.0,0.0,0.0,93.856,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.784696551,0.096735853,0.066390269,0.078375239,0.012717439,0.001678315,0.001656356,0.001433909,0.003989897,0.020213181,0.000746991,0.020847162,0.008897594
run_203,DONE,scenario_B,front-end,100,24,2.49,0.046,0.037,0.498,0.2,0.172,0.005,0.004,0.004,0.072,0.005,0.055,0.027,163265905.738,922870.067,15709957.881,39419486.721,11125018.435,44097558.847,7821190.247,25094045.484,39667232.21,10807790.798,245670.912,1016620.933,1612692.341,70766693.459,6996.713,658365.321,25493822.584,2505802.946,39082197.539,317.941,6156674.281,5210063.112,8226635.985,852.956,7652.21,138199.836,54186880.81,0.0,0.0,0.0,306849.397,0.0,339770.017,0.0,0.0,0.0,0.0,0.0,88.646,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.663535964,0.011513341,0.009343354,0.141352309,0.055209599,0.060080621,0.001499904,0.001345557,0.00120542,0.018387742,0.001592908,0.018017408,0.006947442
run_148,DONE,scenario_B,orders,100,29,0.254,0.048,0.039,0.511,0.209,2.767,0.005,0.005,0.004,0.071,0.005,0.057,0.028,7358715.026,914771.688,15330443.114,40692345.2,11129326.792,192868725.807,8326781.653,17587139.956,68390771.143,9288152.253,150717.119,887814.922,2120325.424,7072577.36,5518.363,2622861.794,23776963.249,2587736.846,90095903.987,277.374,5126101.18,9486102.935,6717595.119,1405.268,7634.083,108943.994,0.0,0.0,0.0,0.0,167.081,58909450.429,347127.473,0.0,0.0,0.0,0.0,0.0,86.552,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.066656968,0.014853761,0.009437138,0.147413535,0.060512064,0.697748204,0.001349188,0.001544162,0.001448802,0.019329623,0.001925032,0.015250201,0.007108112
run_22,DONE,scenario_A,orders,100,23,0.127,0.031,0.025,0.072,0.01,2.605,0.005,0.005,0.004,0.07,0.002,0.011,0.01,6386586.797,861358.869,16210281.339,37581376.344,10098254.591,231151202.297,11671535.972,20980842.605,70608972.463,10781229.191,222406.516,913672.425,2473787.686,5744986.904,2402.545,1306658.224,24031166.717,4697.813,39392541.59,305.475,5205023.797,1212.5,7550887.435,19095.795,6551.744,2588.992,0.0,0.0,0.0,0.0,344291.709,73368176.731,344253.783,0.0,0.0,0.0,0.0,0.0,80.452,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.032111154,0.007775286,0.006632429,0.023211909,0.002734238,0.719356224,0.001539785,0.001402094,0.001481498,0.017106004,0.000756937,0.003153784,0.002425064
run_116,DONE,scenario_A,front-end,1000,27,2.852,0.351,0.231,0.235,0.039,0.006,0.005,0.004,0.01,0.073,0.002,0.07,0.032,155036743.259,1049637.265,23521108.384,34918008.465,3573569.931,13354964.347,6763926.321,22310608.06,90107899.574,11935034.144,405893.801,898839.434,1340534.008,92792009.741,6694.915,16087016.765,20952172.469,140075.394,3924489.778,538.832,5550195.478,9543815.675,9615332.184,101.701,8788.676,124807.611,47010860.813,0.0,0.0,0.0,162.382,0.0,342476.092,0.0,0.0,0.0,0.0,0.0,93.897,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.806522003,0.093395327,0.065644902,0.084946895,0.009994673,0.001950282,0.001480392,0.001594958,0.004583574,0.017765588,0.000677792,0.02198022,0.009284104
run_71,DONE,scenario_A,front-end,100,12,2.349,0.03,0.023,0.065,0.01,0.005,0.006,0.004,0.004,0.07,0.002,0.01,0.009,171977490.15,859743.057,15579185.665,37292456.861,10747760.366,15641739.232,10394379.335,19548652.784,57336208.58,11343128.618,179268.293,874347.548,2646643.366,75740001.42,5211.269,652324.55,22057162.196,2324.004,5159445.769,198.861,5055299.357,5170216.846,7094915.77,457.448,2285.822,2808.856,58350765.823,0.0,0.0,0.0,121.975,0.0,80.46,0.0,0.0,0.0,0.0,0.0,84.275,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.613411211,0.007858143,0.006177642,0.020734907,0.002721047,0.001638792,0.001527864,0.001310798,0.001348472,0.018410746,0.000765586,0.002787842,0.002157102
run_41,DONE,scenario_A,orders,1000,12,0.619,0.359,0.237,0.246,0.039,2.583,0.005,0.005,0.004,0.068,0.002,0.072,0.032,10664915.059,1240804.499,23333545.251,39896145.837,2372850.781,189669580.183,7372022.774,20317481.166,32941351.33,11151611.35,354854.901,943808.931,1557794.18,9603190.746,8272.636,16042311.564,26329405.674,209079.197,30599734.571,267.751,5258966.51,434563.747,7838901.092,331.583,4637.475,9280.124,0.0,0.0,0.0,0.0,345008.786,63560436.522,346314.874,0.0,0.0,0.0,0.0,0.0,85.545,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.174203416,0.09448518,0.061537817,0.08299572,0.010234497,0.715809468,0.001334084,0.001669157,0.001385321,0.017623005,0.000710738,0.02174689,0.008475646
run_123,DONE,scenario_B,orders,100,4,0.253,0.049,0.039,0.521,0.204,2.758,0.005,0.004,0.004,0.067,0.005,0.057,0.028,5554352.951,945008.676,18083960.943,49879647.976,13108164.58,191002189.063,9354861.82,22895953.457,63888342.903,10481366.364,212107.546,969486.765,2215130.408,4073609.161,4078.278,1309338.689,30035778.639,2667398.229,121538631.011,174.885,3806311.572,2188785.186,4815498.605,2083.712,7719.168,139223.203,0.0,0.0,0.0,0.0,340205.5,66917496.379,343320.233,0.0,0.0,0.0,0.0,0.0,86.65,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.063695894,0.011481064,0.010784814,0.151902074,0.050740318,0.663306242,0.001399112,0.001352881,0.001120931,0.0164681,0.001707923,0.016829473,0.00798367
run_62,DONE,scenario_A,front-end,100,3,2.327,0.03,0.023,0.071,0.01,0.005,0.005,0.005,0.008,0.081,0.002,0.01,0.009,204817736.945,926310.383,15356580.756,41025826.172,10271907.78,20604313.599,10274165.11,16953339.013,56323571.017,10480790.373,452651.772,720965.354,2603313.877,81313683.422,2479.334,3026288.07,30247087.406,2261.342,6436415.337,488.668,5940207.888,3535646.766,7948256.984,652.953,1997.835,2020.801,58916877.263,0.0,0.0,0.0,344638.304,0.0,79.256,0.0,0.0,0.0,0.0,0.0,86.668,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.625705385,0.008763502,0.00632961,0.022103654,0.002992057,0.001560307,0.001451337,0.001738648,0.00213869,0.020894407,0.000629154,0.002862638,0.002645436
run_79,DONE,scenario_A,front-end,100,20,2.364,0.03,0.023,0.067,0.01,0.005,0.005,0.004,0.01,0.07,0.002,0.01,0.009,191562061.147,872221.901,12862658.215,42451477.618,10430388.692,14423171.437,12081744.67,17146741.81,68488452.263,10489638.837,169332.579,886912.621,2548028.422,69232926.948,5439.408,945398.31,28360008.295,2392.524,4270579.075,501.674,2260613.398,10051599.602,5477267.743,1245.504,6162.098,1809.745,68327061.869,0.0,0.0,0.0,119.417,0.0,79.22,0.0,0.0,0.0,0.0,0.0,83.932,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.597489333,0.007311309,0.005895393,0.020604105,0.002870563,0.001383592,0.00134667,0.001329798,0.002800506,0.017106294,0.000670814,0.002853577,0.002313815
run_96,DONE,scenario_A,front-end,1000,7,2.846,0.344,0.221,0.225,0.038,0.005,0.005,0.005,0.004,0.069,0.002,0.068,0.03,150328932.087,1396089.488,21941684.974,39979297.014,4215417.296,19972587.27,5299065.664,17080245.109,54803053.962,11097402.361,462980.767,911411.491,1314779.816,86621491.276,11421.008,14932133.038,24670440.501,11612.9,4056953.214,146.489,4518276.98,9785095.598,8869820.414,20304.849,9889.738,114351.318,58168855.724,0.0,0.0,0.0,310028.121,0.0,348815.587,0.0,0.0,0.0,0.0,0.0,92.371,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.793809442,0.095788785,0.067306624,0.079821061,0.012132715,0.001766029,0.001629788,0.001489002,0.001390432,0.019582758,0.000698753,0.02291148,0.010131224
run_101,DONE,scenario_A,front-end,1000,12,2.819,0.337,0.223,0.238,0.039,0.006,0.005,0.004,0.004,0.069,0.002,0.068,0.031,168772294.99,1185241.301,20246943.525,38539737.874,4379202.901,13861943.37,6110540.596,25042402.409,50098086.87,11095473.309,416618.221,1027246.958,1234639.735,73997229.183,9329.669,16742106.379,26206079.581,132012.628,4809617.608,352.173,5927453.623,5784368.549,8211439.124,21038.418,6975.552,108714.773,53365886.665,0.0,0.0,0.0,160.94,0.0,346742.956,0.0,0.0,0.0,0.0,0.0,94.81,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.782355897,0.099217861,0.061839316,0.084449202,0.011690051,0.002041629,0.00151814,0.001474024,0.00114192,0.018415226,0.000718324,0.021142489,0.008472994
run_86,DONE,scenario_A,front-end,100,27,2.382,0.031,0.023,0.065,0.01,0.005,0.006,0.004,0.01,0.073,0.002,0.01,0.009,167780907.012,936303.29,18402935.226,42338772.394,9098054.09,13933085.689,12715113.444,28427811.92,76597528.569,11361756.169,251049.164,902939.207,2641112.589,83781289.821,4813.412,1305598.45,30639222.545,4977.748,2606653.369,478.997,6244521.812,10463949.874,6452858.152,241.552,5351.72,1600.395,55898622.282,0.0,0.0,0.0,625207.8,0.0,79.516,0.0,0.0,0.0,0.0,0.0,84.262,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.646348127,0.007088043,0.006391044,0.017519903,0.002980018,0.001331102,0.001635608,0.001336866,0.004402463,0.017157764,0.000718916,0.003130918,0.002562525
run_190,DONE,scenario_B,front-end,100,11,2.509,0.046,0.037,0.503,0.208,0.167,0.005,0.005,0.005,0.068,0.005,0.055,0.027,192005314.207,909360.399,14016567.233,37772462.247,12286502.747,46242472.642,7911807.815,24449815.779,63410088.755,11041686.635,253737.792,906994.311,2387970.309,76247985.909,4192.813,4096.933,21468684.925,2889116.468,36832915.005,376.015,6431507.363,1801613.361,5452079.1,1489.459,7051.043,111469.106,60854594.168,0.0,0.0,0.0,404870.497,0.0,343653.909,0.0,0.0,0.0,0.0,0.0,91.446,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.75898272,0.013402555,0.009580399,0.154747146,0.055090423,0.051959625,0.001471881,0.001755523,0.00168457,0.017244184,0.001674521,0.017076207,0.008398122
